size,n_groups,max_group_size,formula,has_margin,has_answer_stable,tune_f1,tune_calls,eval_f1,eval_em,eval_calls,eval_triggered,diff_f1_vs_as,ci_as_lo,ci_as_hi,diff_calls_vs_as,diff_f1_vs_famA,ci_famA_lo,ci_famA_hi,diff_f1_vs_k3,ci_k3_lo,ci_k3_hi
3,1,3,cnf&gap&ovl,0,0,68.00574229691877,3.97,57.76010702260703,48.333333333333336,3.756666666666667,153,6.250595238095237,2.8078720238095234,9.588015873015872,1.2666666666666666,-1.6015873015873014,-3.7031746031746033,0.46507936507936504,4.478373015873015,1.839191468253968,7.444474206349206
2,1,2,ovl&tzi,0,0,68.57717086834734,4.1,57.76010702260703,48.333333333333336,3.8966666666666665,135,6.250595238095237,2.7423412698412704,9.546264880952378,1.4066666666666667,-1.601587301587302,-3.691587301587302,0.32174603174603067,4.478373015873015,1.7844444444444445,7.504980158730159
4,1,4,cnf&gap&ovl&tzi,0,0,68.57717086834734,4.13,57.76010702260703,48.333333333333336,3.9266666666666667,132,6.250595238095237,2.721264880952381,9.684727182539682,1.4366666666666668,-1.601587301587302,-3.8275396825396832,0.5635317460317459,4.478373015873015,1.7733829365079365,7.532881944444444
4,2,2,gap&ovl|mrg&tzi,1,0,68.77717086834734,3.44,57.6489959114959,48.0,3.0766666666666667,188,6.139484126984128,3.0549454365079365,9.338566468253967,0.5866666666666667,-1.7126984126984126,-3.9936507936507937,0.5878968253968249,4.3672619047619055,1.8956944444444446,7.239002976190475
3,2,2,gap&ovl|mrg,1,0,66.843837535014,2.46,57.46898148148147,47.66666666666667,2.3066666666666666,265,5.959469696969696,2.5459744769119768,9.10416351010101,-0.18333333333333332,-1.8927128427128428,-4.589722222222222,0.4565873015873011,4.187247474747475,1.2926064213564212,7.087186147186146
4,2,3,gap&ovl&tzi|mrg,1,0,66.843837535014,2.48,57.46898148148147,47.66666666666667,2.36,261,5.959469696969696,2.354146825396825,9.121636904761903,-0.13,-1.8927128427128428,-4.656228354978355,0.6748033910533909,4.187247474747474,1.1332494588744588,7.104157196969697
3,1,3,cnf&ovl&tzi,0,0,68.57717086834734,4.1,57.4267736892737,48.0,3.9033333333333333,135,5.917261904761904,2.4488095238095244,9.345952380952381,1.4133333333333333,-1.9349206349206352,-4.090674603174603,0.0955952380952377,4.145039682539682,1.4874206349206351,7.006448412698413
5,2,3,cnf&gap&ovl|mrg&tzi,1,0,68.77717086834734,3.44,57.31566257816257,47.66666666666667,3.08,188,5.806150793650794,2.6962053571428575,8.940233134920632,0.59,-2.046031746031746,-4.502738095238095,0.4124999999999987,4.0339285714285715,1.5886259920634922,6.866924603174603
4,2,2,as&ovl|mrg&tzi,1,1,66.77717086834733,2.72,57.29344035594035,47.66666666666667,2.743333333333333,244,5.7839285714285715,3.1438343253968255,8.466547619047619,0.25333333333333335,-2.068253968253969,-4.333333333333334,0.1545634920634914,4.011706349206349,1.3116369047619048,6.955019841269841
5,2,3,as&ovl|gap&mrg&tzi,1,1,66.77717086834733,2.77,57.29344035594035,47.66666666666667,2.7466666666666666,244,5.7839285714285715,3.1438343253968255,8.466547619047619,0.25666666666666665,-2.068253968253969,-4.333333333333334,0.1545634920634914,4.011706349206349,1.3116369047619048,6.955019841269841
